identifiant;libelle_du_site;caracteristique_du_site;adresse;complement_d_adresse;lieu_dit;code_postal;localite;pays;latitude;longitude;precision_du_geocodage;numero_de_telephone;identifiant_du_site;site_acores_de_rattachement;code_insee;latlong;dep
BREVAL BP;Bureau de Poste;RUE LECLERC;;;78980;BREVAL;FRANCE;48.944555;1.533942;Géocodé au numéro;3631;14917A;;78107;48.944555, 1.533942;78
LE PECQ RELAIS DE MONTECRISTO RP;Relais poste commerçant;2 AV DU GENERAL LECLERC;;;78230;LE PECQ;FRANCE;;;Géocodé au centre de la commune;3631;15073A;15030A;78481;;78
FOURQUEUX AP;Agence postale communale;2 PLACE VICTOR HUGO;;ESPACE PIERRE DELANOE;78112;FOURQUEUX;FRANCE;48.886991;2.063196;Géocodé au numéro;3631;14950A;15074A;78251;48.886991, 2.063196;78
GROSROUVRE AP;Agence postale communale;1 ROUTE DU BUISSON;;;78490;GROSROUVRE;FRANCE;48.783594;1.769847;Géocodé au centre de la commune;3631;14957A;14991A;78289;48.783594, 1.769847;78
BAZEMONT AP;Agence postale communale;3 RUE D AULNAY;;;78580;BAZEMONT;FRANCE;48.927796;1.865514;Géocodé au centre de la commune;3631;14904A;14899A;78049;48.927796, 1.865514;78
VILLIERS ST GEORGES BP;Bureau de Poste;3 PLACE DE LA MAIRIE;;;77560;VILLIERS ST GEORGES;FRANCE;48.650032;3.407128;Géocodé au numéro;3631;14856A;;77519;48.650032, 3.407128;77
ROISSY EN BRIE CHARLES PATHE;Bureau de Poste;9 PREMIERE AVENUE;;;77680;ROISSY EN BRIE;FRANCE;48.790035;2.655382;Géocodé au numéro;3631;14869A;;77390;48.790035, 2.655382;77
JOUY LE CHATEL BP;Bureau de Poste;1 RUE CLAUDE GAUTIER;;;77970;JOUY LE CHATEL;FRANCE;48.664758;3.128903;Géocodé au numéro;3631;14740A;;77239;48.664758, 3.128903;77
EPONE BP;Bureau de Poste;77 AV DU PROFESSEUR EMILE SERGENT;;;78680;EPONE;FRANCE;48.957037;1.813322;Géocodé au numéro;3631;14943A;;78217;48.957037, 1.813322;78
NOISIEL LE LUZARD;Bureau de Poste;15 B COURS DES ROCHES;;;77186;NOISIEL;FRANCE;48.845695;2.61406;Géocodé au numéro;3631;14888A;;77337;48.845695, 2.61406;77
MEAUX BEAUVAL;Bureau de Poste;CENTRE COMMERCIAL LA VERRIERE;;;77100;MEAUX;FRANCE;48.9529;2.913748;Géocodé au numéro;3631;14886A;;77284;48.9529, 2.913748;77
NOISY LE ROI BP;Bureau de Poste;2 AVENUE REGNAULT;;;78590;NOISY LE ROI;FRANCE;48.843068;2.066492;Géocodé au numéro;3631;14994A;;78455;48.843068, 2.066492;78
MONTCEAUX LES PROVINS AP;Agence postale communale;ROUTE NATIONALE 4;;;77151;MONTCEAUX LES PROVINS;FRANCE;48.694298;3.437519;Géocodé au centre de la commune;3631;14769A;14800A;77301;48.694298, 3.437519;77
PARIS RPU PLACE FALGUIERE RP;Relais poste commerçant;137 RUE FALGUIERE;;;75015;PARIS;FRANCE;48.836696;2.31042;Géocodé au numéro;3631;12060D;14295A;75115;48.836696, 2.31042;75
SAINT SOUPPLETS BP;Bureau de Poste;32 RUE DU GENERAL MAUNOURY;;;77165;ST SOUPPLETS;FRANCE;49.039928;2.806695;Géocodé au numéro;3631;14816A;;77437;49.039928, 2.806695;77
THORIGNY SUR MARNE BP;Bureau de Poste;2 RUE DU MOUSTIER;;;77400;THORIGNY SUR MARNE;FRANCE;48.88428;2.713002;Géocodé au numéro;3631;14829A;;77464;48.88428, 2.713002;77
PONTAULT COMBAULT;Bureau de Poste;3 AVENUE CHARLES ROUXEL;;;77340;PONTAULT COMBAULT;FRANCE;48.798493;2.605277;Géocodé au numéro;3631;14797A;;77373;48.798493, 2.605277;77
PORCHEVILLE BP;Bureau de Poste;47 GRANDE RUE;;;78440;PORCHEVILLE;FRANCE;48.971094;1.777961;Géocodé au milieu d un îlot;3631;15003A;;78501;48.971094, 1.777961;78
LES MUREAUX BP;Bureau de Poste;CENTRE COMMERCIAL ESPACE;;;78130;LES MUREAUX;FRANCE;48.978594;1.912153;Géocodé au numéro;3631;15057A;;78440;48.978594, 1.912153;78
MOISSY CRAMAYEL;Bureau de Poste;321 AVENUE PHILIPPE BUR;;;77550;MOISSY CRAMAYEL;FRANCE;48.627;2.589028;Géocodé au numéro;3631;14768A;;77296;48.627, 2.589028;77
TRAPPES BP;Bureau de Poste;9 RUE PIERRE SEMARD;;;78190;TRAPPES;FRANCE;48.776189;2.00419;Géocodé au numéro;3631;15062A;;78621;48.776189, 2.00419;78
LPR PORT MARLY SUPER U RP;Relais poste commerçant;14 BIS AVENUE DE SAINT GERMAIN;;;78560;LE PORT MARLY;FRANCE;;;Géocodé au centre de la commune;3631;11858D;15058A;78502;;78
NOGENT LE PORT AP;Agence postale communale;6 RUE HOCHE;;;94130;NOGENT SUR MARNE;FRANCE;48.833596;2.490827;Géocodé au numéro;3631;55806A;17321A;94052;48.833596, 2.490827;94
MAISONS ALFORT ECOLE VETERINAIRE BP;Bureau de Poste;28 AVENUE DU GENERAL DE GAULLE;;;94700;MAISONS ALFORT;FRANCE;48.814693;2.420439;Géocodé au numéro;3631;17343A;;94046;48.814693, 2.420439;94
VITRY SUR SEINE PRINCIPAL;Bureau de Poste;11 AVENUE DU GENERAL LECLERC;;;94400;VITRY SUR SEINE;FRANCE;48.790093;2.38997;Géocodé au numéro;3631;17342A;;94081;48.790093, 2.38997;94
VILLEJUIF PRINCIPAL;Bureau de Poste;21 AV PAUL VAILLANT COUTURIER;;;94800;VILLEJUIF;FRANCE;48.794695;2.363909;Géocodé au numéro;3631;17337A;;94076;48.794695, 2.363909;94
SAINT BRICE SOUS FORET BP;Bureau de Poste;14 RUE PASTEUR;;;95350;ST BRICE SOUS FORET;FRANCE;48.999594;2.35899;Géocodé au numéro;3631;17491A;;95539;48.999594, 2.35899;95
MARLY LA VILLE BP;Bureau de Poste;RUE GABRIEL PERI;;;95670;MARLY LA VILLE;FRANCE;49.078528;2.499368;Géocodé au numéro;3631;17470A;;95371;49.078528, 2.499368;95
CRETEIL LAC;Bureau de Poste;3 PLACE SALVADOR ALLENDE;;;94000;CRETEIL;FRANCE;48.777894;2.45499;Géocodé au numéro;3631;17404A;;94028;48.777894, 2.45499;94
ST DENIS PLEYEL BP;Bureau de Poste;170 BOULEVARD ANATOLE FRANCE;;;93200;ST DENIS;FRANCE;48.92;2.3435;Géocodé au numéro;3631;18365B;;93066;48.92, 2.3435;93
MENUCOURT BP;Bureau de Poste;1 PLACE DE LA MARECHE;;;95180;MENUCOURT;FRANCE;49.02546;1.979445;Géocodé au numéro;3631;17471A;;95388;49.02546, 1.979445;95
MONTMORENCY;Bureau de Poste;11 AVENUE FOCH;;;95160;MONTMORENCY;FRANCE;48.989296;2.319481;Géocodé au numéro;3631;17479A;;95428;48.989296, 2.319481;95
EVERLY AP;Agence postale communale;16 RUE DE LA MAIRIE;;;77157;EVERLY;FRANCE;48.466799;3.252118;Géocodé au numéro;3631;14712A;14771A;77174;48.466799, 3.252118;77
PARIS BRECHE AUX LOUPS LACHAMBAUDIE BP;Bureau de Poste;11 RUE DE WATTIGNIES;;;75012;PARIS;FRANCE;48.836792;2.39285;Géocodé au numéro;3631;14196A;;75112;48.836792, 2.39285;75
PARIS ST GERMAIN DES PRES MEDICIS;Bureau de Poste;53 RUE DE RENNES;;;75006;PARIS;FRANCE;48.852722;2.332238;Géocodé au numéro;3631;14335A;;75106;48.852722, 2.332238;75
GUIGNES BP;Bureau de Poste;2 PLACE CHARLES DENIS CADAS;;;77390;GUIGNES;FRANCE;48.636176;2.798684;Géocodé au numéro;3631;14733A;;77222;48.636176, 2.798684;77
PARIS ILE DE LA CITE BP;Bureau de Poste;1 BOULEVARD DU PALAIS;;;75004;PARIS;FRANCE;48.8558;2.3465;Géocodé au numéro;3631;14259A;;75104;48.8558, 2.3465;75
PARIS PLACE CLICHY BP;Bureau de Poste;61 RUE DE DOUAI;;;75009;PARIS;FRANCE;48.883495;2.329329;Géocodé au numéro;3631;14310A;;75109;48.883495, 2.329329;75
PARIS 17 WAGRAM;Bureau de Poste;108 AVENUE DE WAGRAM;;;75017;PARIS;FRANCE;48.883391;2.302115;Géocodé au numéro;3631;14237A;;75117;48.883391, 2.302115;75
PARIS LAUMIERE;Bureau de Poste;10 AVENUE DE LAUMIERE;;;75019;PARIS;FRANCE;48.883316;2.381167;Géocodé au numéro;3631;14168A;;75119;48.883316, 2.381167;75
PARIS RODIN BP;Bureau de Poste;103 RUE DE GRENELLE;;;75007;PARIS;FRANCE;48.85699;2.319331;Géocodé au numéro;3631;14271A;;75107;48.85699, 2.319331;75
PARIS OURCQ;Bureau de Poste;62 RUE DE L OURCQ;;;75019;PARIS;FRANCE;48.892738;2.378412;Géocodé au numéro;3631;14332A;;75119;48.892738, 2.378412;75
BOULOGNE BILLANCOURT PRINCIPAL BP;Bureau de Poste;231 ALLEE DU FORUM;;;92100;BOULOGNE BILLANCOURT;FRANCE;48.828698;2.232808;Géocodé au numéro;3631;17067A;;92012;48.828698, 2.232808;92
EPINAY SUR SEINE PAL BP;Bureau de Poste;177 AVENUE DE LA REPUBLIQUE;;;93800;EPINAY SUR SEINE;FRANCE;48.949594;2.330956;Géocodé au numéro;3631;17249A;;93031;48.949594, 2.330956;93
JOINVILLE CHARCOT BP;Bureau de Poste;5 RUE HIPPOLYTE PINSON;;;94340;JOINVILLE LE PONT;FRANCE;48.816999;2.465436;Géocodé au numéro;3631;17314A;;94042;48.816999, 2.465436;94
LIVRY GARGAN SULLY BP;Bureau de Poste;93 AVENUE ARISTIDE BRIAND;;;93190;LIVRY GARGAN;FRANCE;48.912497;2.521958;Géocodé au numéro;3631;17257A;;93046;48.912497, 2.521958;93
LE BLANC MESNIL TILLEULS BP;Bureau de Poste;2 RUE GABRIEL;;;93150;LE BLANC MESNIL;FRANCE;48.949055;2.451425;Géocodé au numéro;3631;17270A;;93007;48.949055, 2.451425;93
BROU SUR CHANTEREINE BP;Bureau de Poste;RUE DES ROSES;;;77177;BROU SUR CHANTEREINE;FRANCE;48.883241;2.630613;Géocodé au numéro;3631;14660A;;77055;48.883241, 2.630613;77
NANTERRE LES MUGUETS BP;Bureau de Poste;11 PLACE DES MUGUETS;;;92000;NANTERRE;FRANCE;48.910711;2.220679;Géocodé au numéro;3631;17069A;;92050;48.910711, 2.220679;92
COLOMBES GAGARINE BP;Bureau de Poste;58 RUE YOURI GAGARINE;;;92700;COLOMBES;FRANCE;48.925392;2.243388;Géocodé au numéro;3631;17138A;;92025;48.925392, 2.243388;92
BAGNOLET PRINCIPAL;Bureau de Poste;37 RUE ADELAIDE LAHAYE;;;93170;BAGNOLET;FRANCE;48.866663;2.41566;Géocodé au numéro;3631;17182A;;93006;48.866663, 2.41566;93
BAGNEUX;Bureau de Poste;2 AVENUE HENRI BARBUSSE;;;92220;BAGNEUX;FRANCE;48.797795;2.307955;Géocodé au numéro;3631;17065A;;92007;48.797795, 2.307955;92
PARIS SAINTE MARGUERITE;Bureau de Poste;41 RUE DES BOULETS;;;75011;PARIS;FRANCE;48.851819;2.389241;Géocodé au numéro;3631;14313A;;75111;48.851819, 2.389241;75
PARIS PIGALLE BP;Bureau de Poste;47 BOULEVARD DE CLICHY;;;75009;PARIS;FRANCE;48.883156;2.333862;Géocodé au numéro;3631;14316A;;75109;48.883156, 2.333862;75
PARIS FEUILLANTINES BP;Bureau de Poste;47 RUE D ULM;;;75005;PARIS;FRANCE;48.841275;2.343719;Géocodé au numéro;3631;14265A;;75105;48.841275, 2.343719;75
PARIS ALESIA;Bureau de Poste;114 B RUE D ALESIA;;;75014;PARIS;FRANCE;48.829596;2.321877;Géocodé au numéro;3631;14292A;;75114;48.829596, 2.321877;75
AVON RP;Relais poste commerçant;32 RUE REMY DUMONCEL;LIBRAIRIE PATRICIA BOURDIN;;77210;AVON;FRANCE;48.404209;2.720656;Géocodé au numéro;3631;14873A;14646A;77014;48.404209, 2.720656;77
SAINT GERMAIN SUR MORIN AP;Agence postale communale;50 RUE DE PARIS CENTRE COMMERCIA;;;77860;ST GERMAIN SUR MORIN;FRANCE;48.883696;2.84499;Géocodé au numéro;3631;14810A;14710A;77413;48.883696, 2.84499;77
VILLIERS SOUS GRIEZ AP;Agence postale communale;3 RUE DE LARCHANT;;;77760;VILLIERS SOUS GREZ;FRANCE;48.316999;2.647225;Géocodé au numéro;3631;14857A;14786A;77520;48.316999, 2.647225;77
MOUSSY LE VIEUX AP;Agence postale communale;PLACE MARCEL HATIER;;;77230;MOUSSY LE VIEUX;FRANCE;49.046563;2.624419;Géocodé au numéro;3631;14782A;14702A;77323;49.046563, 2.624419;77
HOUILLES GARE BP;Bureau de Poste;20 AVENUE JEAN JACQUES ROUSSEAU;ZAC DE LA GARE;;78800;HOUILLES;FRANCE;48.918395;2.185786;Géocodé au numéro;3631;14896A;;78311;48.918395, 2.185786;78
FONTAINE LE PORT BP;Bureau de Poste;RUE VICTOR HUGO;;;77590;FONTAINE LE PORT;FRANCE;48.486391;2.759788;Géocodé au milieu de la rue;3631;14722A;;77188;48.486391, 2.759788;77
QUINCY VOISINS BP;Bureau de Poste;5 AVENUE DE LA REPUBLIQUE;;;77860;QUINCY VOISINS;FRANCE;48.899327;2.87332;Géocodé au numéro;3631;14801A;;77382;48.899327, 2.87332;77
MEAUX DUNANT BP;Bureau de Poste;22 AVENUE HENRI DUNANT;;;77100;MEAUX;FRANCE;48.949417;2.89391;Géocodé au numéro;3631;14880A;;77284;48.949417, 2.89391;77
TOUQUIN BP;Bureau de Poste;1 PLACE DE LA MAIRIE;;;77131;TOUQUIN;FRANCE;48.73558;3.011663;Géocodé au numéro;3631;14832A;;77469;48.73558, 3.011663;77
SOURDUN BP;Bureau de Poste;RUE DE PARIS;;;77171;SOURDUN;FRANCE;48.53695;3.354542;Géocodé au numéro;3631;14827A;;77459;48.53695, 3.354542;77
DOUE AP;Agence postale communale;10 RUE DU GENERAL D HARVILLE;DOUE;;77510;DOUE;FRANCE;48.866697;3.163309;Géocodé au numéro;3631;14706A;14692A;77162;48.866697, 3.163309;77
VENEUX LES SABLONS BP;Bureau de Poste;RUE DU NOYER CREUX;;;77250;VENEUX LES SABLONS;FRANCE;48.378919;2.791217;Géocodé au numéro;3631;14843A;;77491;48.378919, 2.791217;77
CROISSY SUR SEINE BP;Bureau de Poste;24 BOULEVARD FERNAND HOSTACHY;;;78290;CROISSY SUR SEINE;FRANCE;48.8783;2.1438;Géocodé au numéro;3631;14937A;;78190;48.8783, 2.1438;78
MONTIGNY SUR LOING BP;Bureau de Poste;PLACE DE LA MAIRIE;;;77690;MONTIGNY SUR LOING;FRANCE;48.335845;2.744158;Géocodé au numéro;3631;14775A;;77312;48.335845, 2.744158;77
MOUSSY LE NEUF BP;Bureau de Poste;9 RUE JEANNE D ARC;;;77230;MOUSSY LE NEUF;FRANCE;49.063468;2.603449;Géocodé au numéro;3631;14781A;;77322;49.063468, 2.603449;77
OTHIS BP;Bureau de Poste;3 AVENUE DU 8 MAI 1945;;;77280;OTHIS;FRANCE;49.073879;2.672957;Géocodé au numéro;3631;14790A;;77349;49.073879, 2.672957;77
MOUROUX BP;Bureau de Poste;24 PLACE DE LA MAIRIE;;;77120;MOUROUX;FRANCE;48.82146;3.038012;Géocodé au numéro;3631;14780A;;77320;48.82146, 3.038012;77
MORMANT BP;Bureau de Poste;1 PLACE DE LA MAIRIE;;;77720;MORMANT;FRANCE;48.606343;2.890364;Géocodé au numéro;3631;14778A;;77317;48.606343, 2.890364;77
VILLEPARISIS;Bureau de Poste;PLACE HENRI BARBUSSE;;;77270;VILLEPARISIS;FRANCE;48.945;2.60807;Géocodé au numéro;3631;14854A;;77514;48.945, 2.60807;77
ORGERUS BP;Bureau de Poste;1 PLACE DES HALLES;;;78910;ORGERUS;FRANCE;48.838798;1.700497;Géocodé au numéro;3631;14995A;;78465;48.838798, 1.700497;78
LONGNES AP;Agence postale communale;2 RUE DES TOURELLES;;;78980;LONGNES;FRANCE;48.920195;1.58707;Géocodé au centre de la commune;3631;14969A;14961A;78346;48.920195, 1.58707;78
NEAUPHLE LE CHATEAU;Bureau de Poste;11 RUE MARIUS MINNARD;;;78640;NEAUPHLE LE CHATEAU;FRANCE;48.8149;1.904837;Géocodé au numéro;3631;14991A;;78442;48.8149, 1.904837;78
FLINS SUR SEINE BP;Bureau de Poste;1 RUE CHARLES DE GAULLE;;;78410;FLINS SUR SEINE;FRANCE;48.964824;1.870609;Géocodé au numéro;3631;14947A;;78238;48.964824, 1.870609;78
MAURECOURT BP;Bureau de Poste;3 RUE DU MARECHAL LECLERC;;;78780;MAURECOURT;FRANCE;48.996298;2.062659;Géocodé au numéro;3631;14980A;;78382;48.996298, 2.062659;78
CHATOU EUROPE BP;Bureau de Poste;40 RUE DES VIGNOBLES;;;78400;CHATOU;FRANCE;48.902391;2.154847;Géocodé au numéro;3631;15071A;;78146;48.902391, 2.154847;78
GUERVILLE BP;Bureau de Poste;3 RUE DE LA LOMBARDIE;;;78930;GUERVILLE;FRANCE;48.944376;1.735531;Géocodé au numéro;3631;14958A;;78291;48.944376, 1.735531;78
AVON;Bureau de Poste;49 AVENUE FRANKLIN ROOSEVELT;;;77210;AVON;FRANCE;48.4158;2.7209;Géocodé au milieu d un îlot;3631;14646A;;77014;48.4158, 2.7209;77
PARIS POPINCOURT BP;Bureau de Poste;21 RUE BREGUET;;;75011;PARIS;FRANCE;48.857769;2.374186;Géocodé au numéro;3631;14231A;;75111;48.857769, 2.374186;75
PARIS LOUVRE;Bureau de Poste;16 RUE ETIENNE MARCEL;;;75002;PARIS;FRANCE;48.863998;2.348715;Géocodé au numéro;3631;14222A;;75102;48.863998, 2.348715;75
ACHERES BP;Bureau de Poste;2 AVENUE PAQUET;;;78260;ACHERES;FRANCE;48.962393;2.071328;Géocodé au numéro;3631;14891A;;78005;48.962393, 2.071328;78
AUBERVILLIERS QUATRE CHEMINS BP;Bureau de Poste;55 RUE EMILE REYNAUD;;;93300;AUBERVILLIERS;FRANCE;48.90128;2.388247;Géocodé au milieu d un îlot;3631;17224A;;93001;48.90128, 2.388247;93
VILLENEUVE LE COMTE BP;Bureau de Poste;20 PLACE DU MARECHAL LECLERC;;;77174;VILLENEUVE LE COMTE;FRANCE;48.815497;2.830209;Géocodé au numéro;3631;14850A;;77508;48.815497, 2.830209;77
VARENNES SUR SEINE BP;Bureau de Poste;1 RUE GRANDE;;;77130;VARENNES SUR SEINE;FRANCE;48.373592;2.944148;Géocodé au centre de la commune;3631;14838A;;77482;48.373592, 2.944148;77
MAISONS ALFORT LES PLANETES BP;Bureau de Poste;137 RUE MARC SANGNIER;;;94700;MAISONS ALFORT;FRANCE;48.8059;2.455476;Géocodé au numéro;3631;17374A;;94046;48.8059, 2.455476;94
CHOISY LES GONDOLES BP;Bureau de Poste;20 AVENUE VICTOR HUGO;;;94600;CHOISY LE ROI;FRANCE;48.767392;2.416569;Géocodé au numéro;3631;17366A;;94022;48.767392, 2.416569;94
GARGES LA MUETTE BP;Bureau de Poste;21 AVENUE JOLIOT CURIE;;;95140;GARGES LES GONESSE;FRANCE;48.9754;2.4109;Géocodé au numéro;3631;17412A;;95268;48.9754, 2.4109;95
LIMEIL BREVANNES BP;Bureau de Poste;6 BIS AVENUE DE VERDUN;;;94450;LIMEIL BREVANNES;FRANCE;48.751399;2.48535;Géocodé au numéro;3631;17316A;;94044;48.751399, 2.48535;94
BEAUMONT SUR OISE BP;Bureau de Poste;14 RUE DE PARIS;;;95260;BEAUMONT SUR OISE;FRANCE;49.141923;2.284694;Géocodé au numéro;3631;17423A;;95052;49.141923, 2.284694;95
BELLOY EN FRANCE BP;Bureau de Poste;2 RUE DE VERDUN;;;95270;BELLOY EN FRANCE;FRANCE;49.088292;2.371368;Géocodé au numéro;3631;17424A;;95056;49.088292, 2.371368;95
VALENTON;Bureau de Poste;30 B RUE DU COLONEL FABIEN;;;94460;VALENTON;FRANCE;48.745999;2.468346;Géocodé au numéro;3631;17335A;;94074;48.745999, 2.468346;94
DOMONT;Bureau de Poste;38 AVENUE JEAN JAURES;;;95330;DOMONT;FRANCE;49.030661;2.33465;Géocodé au numéro;3631;17445A;;95199;49.030661, 2.33465;95
ORLY LES SAULES BP;Bureau de Poste;6 VOIE DES SAULES;;;94310;ORLY;FRANCE;48.747;2.4156;Géocodé au numéro;3631;17383A;;94054;48.747, 2.4156;94
DRANCY;Bureau de Poste;12 AVENUE JEAN JAURES;;;93700;DRANCY;FRANCE;48.921792;2.44719;Géocodé au numéro;3631;17190A;;93029;48.921792, 2.44719;93
VILLIERS ADAM AP;Agence postale communale;PLACE VICTOR HUGO;;;95840;VILLIERS ADAM;FRANCE;49.0644;2.2348;Géocodé au numéro;3631;17511A;17464A;95678;49.0644, 2.2348;95
ARGENTEUIL UTRILLO;Bureau de Poste;104 AVENUE MAURICE UTRILLO;;;95100;ARGENTEUIL;FRANCE;48.946899;2.233648;Géocodé au numéro;3631;17413A;;95018;48.946899, 2.233648;95
EAUBONNE ORANGERIE;Bureau de Poste;9 AVENUE DE L EUROPE;;;95600;EAUBONNE;FRANCE;48.991592;2.276028;Géocodé au numéro;3631;17446A;;95203;48.991592, 2.276028;95
MARINES LE VEXIN;Bureau de Poste;10 PLACE DE VERDUN;;;95640;MARINES;FRANCE;49.145255;1.980181;Géocodé au numéro;3631;17469A;;95370;49.145255, 1.980181;95
OSNY BP;Bureau de Poste;69 A RUE ARISTIDE BRIAND;;;95520;OSNY;FRANCE;49.060699;2.061237;Géocodé au numéro;3631;17482A;;95476;49.060699, 2.061237;95
ERMONT GARE APC AP;Agence postale communale;6 RUE DE L ARRIVEE;LA POSTE AGENCE COMMUNALE GARE ERMONT;;95120;ERMONT;FRANCE;48.97994;2.27149;Géocodé au numéro;3631;11893D;17451A;95219;48.97994, 2.27149;95
THIAIS RPU GRIGNON RP;Relais poste commerçant;17 RUE DU PAVE DE GRIGNON;TABAC PRESSE;;94320;THIAIS;FRANCE;48.7566;2.4;Géocodé au numéro;3631;11532D;17323A;94073;48.7566, 2.4;94
POSTE RELAIS URBAIN LE PLAISANCE RP;Relais poste commerçant;64 AVENUE PERDRIGE;;;93360;NEUILLY PLAISANCE;FRANCE;48.8708;2.5168;Géocodé au numéro;3631;11236D;17200A;93049;48.8708, 2.5168;93
ENNERY AP;Agence postale communale;PLACE ANASTASIA RENDU;;;95300;ENNERY;FRANCE;49.076195;2.105676;Géocodé au milieu de la rue;3631;17449A;17487A;95211;49.076195, 2.105676;95
LA POSTE RELAIS CLICHY RP;Relais poste commerçant;53 RUE DE CLICHY;;;75009;PARIS;FRANCE;48.880725;2.32872;Géocodé au numéro;3631;12264D;14342A;75109;48.880725, 2.32872;75
SOISY SUR SEINE BP;Bureau de Poste;17 RUE DE L OISEAU;;;91450;SOISY SUR SEINE;FRANCE;48.6493;2.450778;Géocodé au numéro;3631;16997A;;91600;48.6493, 2.450778;91
SURVILLIERS BP;Bureau de Poste;6 RUE JEAN JAURES;;;95470;SURVILLIERS;FRANCE;49.097149;2.545462;Géocodé au numéro;3631;17501A;;95604;49.097149, 2.545462;95
LARDY BP;Bureau de Poste;4 AVENUE DU MARECHAL FOCH;;;91510;LARDY;FRANCE;48.521073;2.264438;Géocodé au numéro;3631;16958A;;91330;48.521073, 2.264438;91
PIERRELAYE BP;Bureau de Poste;15 RUE JEAN JAURES;;;95480;PIERRELAYE;FRANCE;49.022081;2.152239;Géocodé au numéro;3631;17485A;;95488;49.022081, 2.152239;95
MERIEL BP;Bureau de Poste;PLACE LECHAUGUETTE;;;95630;MERIEL;FRANCE;49.075809;2.20237;Géocodé au numéro;3631;17472A;;95392;49.075809, 2.20237;95
ELANCOURT 7 MARES;Bureau de Poste;1 RUE DU CHEMIN AUX BOEUFS;CENTRE ADMINISTRATIF DES 7 MARES;;78990;ELANCOURT;FRANCE;48.767461;1.949286;Géocodé au numéro;3631;14942A;;78208;48.767461, 1.949286;78
GRISY LES PLATRES AP;Agence postale communale;10 RUE ROBERT MACHY;;;95810;GRISY LES PLATRES;FRANCE;49.130798;2.050387;Géocodé au numéro;3631;17461A;17469A;95287;49.130798, 2.050387;95
BAZAINVILLE AP;Agence postale communale;25 GRAND RUE;;;78550;BAZAINVILLE;FRANCE;48.804297;1.666726;Géocodé au milieu de la rue;3631;14903A;14961A;78048;48.804297, 1.666726;78
LES CLAYES SOUS BOIS BP;Bureau de Poste;PLACE DE LA REPUBLIQUE;;;78340;LES CLAYES SOUS BOIS;FRANCE;48.822256;1.98916;Géocodé au numéro;3631;14932A;;78165;48.822256, 1.98916;78
CORMEILLES EN PARISIS;Bureau de Poste;30 AVENUE FOCH;;;95240;CORMEILLES EN PARISIS;FRANCE;48.971296;2.196839;Géocodé au numéro;3631;17442A;;95176;48.971296, 2.196839;95
CHEVREUSE BP;Bureau de Poste;26 RUE DE LA DIVISION LECLERC;;;78460;CHEVREUSE;FRANCE;48.707595;2.042058;Géocodé au numéro;3631;14931A;;78160;48.707595, 2.042058;78
CRETEIL MONT MESLY BP;Bureau de Poste;23 ALLEE DU COMMERCE;;;94000;CRETEIL;FRANCE;48.777992;2.472956;Géocodé au numéro;3631;17373A;;94028;48.777992, 2.472956;94
BEYNES BP;Bureau de Poste;PLACE DU 8 MAI 1945;;;78650;BEYNES;FRANCE;48.855477;1.875542;Géocodé au numéro;3631;14905A;;78062;48.855477, 1.875542;78
GENTILLY;Bureau de Poste;6 AVENUE JEAN JAURES;;;94250;GENTILLY;FRANCE;48.814794;2.348868;Géocodé au numéro;3631;17310A;;94037;48.814794, 2.348868;94
CHATOU;Bureau de Poste;1 RUE DES DIX SEPT;;;78400;CHATOU;FRANCE;48.890694;2.15745;Géocodé au numéro;3631;14928A;;78146;48.890694, 2.15745;78
ORLY SUR MORIN AP;Agence postale communale;LE BOURG;;;77750;ORLY SUR MORIN;FRANCE;48.903696;3.22987;Géocodé au centre de la commune;3631;14788A;14692A;77345;48.903696, 3.22987;77
GASTINS AP;Agence postale communale;17 PLACE DE L EGLISE;;;77370;GASTINS;FRANCE;48.62787;3.019896;Géocodé au numéro;3631;14726A;14784A;77201;48.62787, 3.019896;77
BUC BP;Bureau de Poste;127 RUE DES SOURCES;RESIDENCE DU VILLAGE;;78530;BUC;FRANCE;48.775697;2.129997;Géocodé au numéro;3631;14919A;;78117;48.775697, 2.129997;78
LE MEE SUR SEINE;Bureau de Poste;AVENUE DE LA LIBERATION;;;77350;LE MEE SUR SEINE;FRANCE;48.544519;2.640306;Géocodé au numéro;3631;14762A;;77285;48.544519, 2.640306;77
VERT SAINT DENIS BP;Bureau de Poste;PLACE DU GRAND VILLAGE;;;77240;VERT ST DENIS;FRANCE;48.56496;2.611197;Géocodé au numéro;3631;14847A;;77495;48.56496, 2.611197;77
LAGNY SUR MARNE;Bureau de Poste;106 RUE SAINT DENIS;;;77400;LAGNY SUR MARNE;FRANCE;48.879098;2.707851;Géocodé au numéro;3631;14743A;;77243;48.879098, 2.707851;77
LOUVECIENNES BP;Bureau de Poste;PLACE DES COMBATTANTS;;;78430;LOUVECIENNES;FRANCE;48.859998;2.11277;Géocodé au numéro;3631;14970A;;78350;48.859998, 2.11277;78
PERTHES BP;Bureau de Poste;20 RUE DE MILLY;;;77930;PERTHES;FRANCE;48.474555;2.552368;Géocodé au numéro;3631;14794A;;77359;48.474555, 2.552368;77
NEMOURS;Bureau de Poste;8 QUAI DES TANNEURS;;;77140;NEMOURS;FRANCE;48.266364;2.69911;Géocodé au numéro;3631;14786A;;77333;48.266364, 2.69911;77
